ranking_2025,razon_social,región,departamento_domicilio,ciudad_domicilio,macrosector,ingresos_operacionales_2025,ganancia_pérdida_2025,total_activos_2025,total_pasivos_2025,total_patrimonio_2025,crecimiento_ingresos_pct,margen_utilidad_pct,endeudamiento_pct,roa_pct,roe_pct
2631,SOCIETY PROTECTION TECHNICS COLOMBIA LTDA,CARIBE,ATLÁNTICO,08001 - BARRANQUILLA-ATLANTICO,SERVICIOS,108357398,3608057,28788706,11291852,17496854,29.859822447063383,3.329774493108445,39.22320093164313,12.532890502268494,20.621175669637527
2632,PARKO SERVICES SA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MINERO,108347831,15998206,74074374,27607321,46467053,5.060868307691132,14.76559876865463,37.26973244485333,21.59749065176035,34.42913842631681
2633,"CONSORCIO SISTEMA INTEGRADO DE GESTIÓN Y SEGURIDAD CEAS-CIAS,",BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,"BOGOTÁ, D.C.",SERVICIOS,108342684,0,2065291,2065291,0,36.31409417718272,0.0,100.0,0.0,0.0
2634,DHL AERO EXPRESO S A SUCURSAL COLOMBIA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,"BOGOTÁ, D.C.",SERVICIOS,108338270,2501885,16791708,11302102,5489606,6.454358511170703,2.309327073433977,67.30763779360622,14.89952659967646,45.574946544433246
2635,EL TEMPLO DE LA MODA S.A.S.,PACÍFICO,VALLE DEL CAUCA,CALI-VALLE,COMERCIO,108281095,101689,74723546,47317957,27405589,8.876374399501788,0.09391205362302625,63.32402506701168,0.1360869571152311,0.37105205073315517
2636,COLOMBIANA DE LICITACIONES Y CONCESIONES SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,108267746,56565692,9830852439,2521861265,7308991174,-49.383728572501575,52.2461158469116,25.652518747972636,0.5753894929355068,0.773919281791159
2637,INVERSIONES INNOVAR DE COLOMBIA SA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,108265284,996926,59655956,37074048,22581908,32.41778960975192,0.9208177941878396,62.146431782938826,1.671125679387319,4.414711104128136
2638,RECIEND SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,108261020,2455255,88941331,64478871,24462460,-18.499507715617153,2.267903073516211,72.49595916211328,2.760533232856612,10.03682785786875
2639,CONSTRUCTORA AGATA S.A.S,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CONSTRUCCIÓN,108232909,2641336,95541930,69990931,25550999,-3.2925659715191706,2.440418560680098,73.25676904370678,2.764583047464082,10.337505785977292
2640,LOGISTICA FERRETERA S.A.S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,108187018,2703941,37977566,15704726,22272840,19.726061345898568,2.4993211292689477,41.352639608341406,7.119837537771641,12.140081821626698
2641,AGRUPACION GUINOVART OBRAS Y SERVICIOS HISPANIA SA SUCURSAL COLOMBIA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,CONSTRUCCIÓN,108116514,-14317912,73219554,113066370,-39846816,46.40838773235277,-13.243038894132306,154.42100343850768,-19.554765384121296,35.932386667983714
2642,SEGURIDAD ATEMPI DE COLOMBIA LTDA,ANTIOQUIA,ANTIOQUIA,05001 - MEDELLIN-ANTIOQUIA,SERVICIOS,108106769,101449,40492543,24166637,16325906,6.834290339651193,0.09384148739104393,59.681697442415505,0.25053748785301033,0.6213988981683466
2643,MUNDO CROSS ORIENTE LTDA,CENTRO - ORIENTE,NORTE DE SANTANDER CO,CUCUTA-NORTE DE SANTANDER,COMERCIO,108094826,9695740,54755967,27818396,26937571,35.055367104805086,8.969661508128057,50.80431873297023,17.707184314725005,35.993371488468654
2644,RICH DE COLOMBIA SAS,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,FUNZA-CUNDINAMARCA,MANUFACTURA,108080143,-5317169,64035364,42455089,21580275,15.332082488409743,-4.91965392754893,66.29944197709253,-8.303488366209647,-24.639023367403798
2645,ABSORBENTES DE COLOMBIA SA,ANTIOQUIA,ANTIOQUIA,RIONEGRO-ANTIOQUIA,MANUFACTURA,108026820,15661987,63659572,35615867,28043705,13.710603584346256,14.498239418692508,55.94738682817408,24.60272117443705,55.84849434124342
2646,EMPRESA DE SERVICIO ESPECIAL DE TRANSPORTE MAMONAL S.A.S.,CARIBE,BOLÍVAR,CARTAGENA DE INDIAS,SERVICIOS,108004586,8830013,82000292,29082424,52917867,20.34256140309622,8.175590803153488,35.466244437275904,10.768270191037857,16.686260237964618
2647,ANDINO CHEMICAL COLOMBIA S A S,CARIBE,ATLÁNTICO,BARRANQUILLA-ATLANTICO,COMERCIO,107987336,1094969,27455586,23191938,4263648,-13.399250060224652,1.013979083621435,84.4707448604448,3.98814652872461,25.681505602713923
2648,DISTRIBUIDORA MATEC S.A.S.,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,COMERCIO,107932220,5728500,120111171,74406889,45704282,27.21571255823214,5.307497612853696,61.9483503328762,4.7693315719984115,12.533836545118465
2649,AUTOPISTAS DEL CARIBE SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,"BOGOTÁ, D.C.",CONSTRUCCIÓN,107824407,7705811,789818315,672245519,117572796,6.84869242632747,7.146629612347416,85.11394408472283,0.9756434934026568,6.554076505929143
2650,C.I. MEXICHEM COMPUESTOS COLOMBIA S.A.S.,CARIBE,BOLÍVAR,CARTAGENA-BOLIVAR,MANUFACTURA,107794634,1526282,98269972,28439250,69830722,-5.981979755761295,1.4159164917244398,28.939918696628915,1.5531519638572808,2.185688413761496
2651,PAVCO DE OCCIDENTE SAS,PACÍFICO,CAUCA,GUACHENE-CAUCA,MANUFACTURA,107790115,2891774,92719476,21665384,71054092,-1.3454574349714505,2.682782182763234,23.366594522169216,3.118842043499038,4.069820496756189
2652,MINEX INDUSTRIAL SERVICES SAS C.I.,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,UBATE-CUNDINAMARCA,COMERCIO,107776820,-3682881,33063998,35826487,-2762489,-68.78046116668953,-3.417136449191951,108.3549757049949,-11.138643911120488,133.3174901329924
2653,IGNACIO GOMEZ IHM S A S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,107748978,8661523,111514371,27414817,84099554,0.6946981434955019,8.038612672502564,24.584111226345883,7.767180967195698,10.299130718338887
2654,PIONEER DE COLOMBIA SDAD LTDA.,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,MINERO,107709030,-76893515,178115224,28654151,149461073,107.01242004983796,-71.39003572866639,16.08742383525846,-43.17065844972353,-51.4471851811207
2655,C.I. MAXIFLORES SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,AGROPECUARIO,107582290,32538,145657835,121140658,24517177,7.124190539030323,0.030244754968499,83.16796552688017,0.022338654147921393,0.13271511642633244
2656,INTEGRAL S.A.,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,SERVICIOS,107516665,3108544,195039027,80541172,114497855,15.356323421569531,2.891220630773843,41.29490043036361,1.5938061462950182,2.714936450119524
2657,ESPUMADOS S.A.,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,SOACHA-CUNDINAMARCA,MANUFACTURA,107513114,2105681,108546916,63597719,44949197,-2.019243697958401,1.9585341003144974,58.590074544356476,1.9398810003961788,4.68457979349442
2658,AGRICOLA MAYORCA S.A,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,AGROPECUARIO,107464775,14967487,102544606,42500181,60044425,42.690832209357694,13.927807507157578,41.445554922703586,14.596074414679597,24.927355037540956
2659,PRODUCTORA INTERNACIONAL DE GRASAS S A S,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,MOSQUERA-CUNDINAMARCA,MANUFACTURA,107456963,9350173,60591567,39289666,21301901,90.82617121540794,8.701318871258254,64.8434558558289,15.431475802565068,43.89360836856767
2660,COMERCIALIZADORA DE VEHICULOS IMPORTADOS SA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,107415949,4277365,36583432,16787967,19795465,-9.252049266455266,3.982057636524721,45.88953545965835,11.692082361217505,21.60780259519036
2661,OPERADORA COLOMBIANA DE CINES S.A.S.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,107414484,1682660,133246061,63559718,69686343,-0.85472928674449,1.566511272353177,47.701010838887015,1.2628215703877355,2.4146194613771024
2662,SHIRLEY ZULUAGA SALAZAR Y CIA SAS,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,COMERCIO,107373355,3407124,37331640,9346369,27985271,18.209207708633283,3.1731559473018236,25.036052528096807,9.126638958267035,12.174704329288074
2663,HYLINE COLOMBIA SAS,CENTRO,TOLIMA,IBAGUE-TOLIMA,AGROPECUARIO,107320851,20672782,114654457,17995188,96659269,19.9361569655472,19.26259604482637,15.695149120980096,18.030508835779493,21.387273268122893
2664,COLCHONES ELDORADO S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,107271383,2367828,42480838,19570504,22910334,22.110484784213224,2.207324948910186,46.069015870167156,5.57387309544129,10.335196335417896
2665,GREEN WORLD COLOMBIA S.A.S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,107187527,8886700,22580929,10112998,12467931,180.8299516939855,8.290796745408633,44.78557104537196,39.35489102330555,71.27646118670371
2666,PERSONALSOFT S A S,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,SERVICIOS,107141851,7524121,31328729,13914113,17414616,15.862055683072986,7.022578880030736,44.41327000530408,24.016681302327967,43.20578185588474
2667,MINEROS DEL CARIBONA GOLD SAS,CARIBE,BOLÍVAR,SANTA-ROSA-DEL-SUR-BOLIVAR,MINERO,107031869,32446844,59668392,16909316,42759076,32.108034911558406,30.315124180443863,28.338816303278293,54.37861305194885,75.88294003359661
2668,GRUPO NORMANDIA SA,PACÍFICO,VALLE DEL CAUCA,CALI-VALLE,CONSTRUCCIÓN,107024618,19418177,189667710,134045089,55622621,47.023222114052984,18.143654574875473,70.67364761244811,10.237998339306149,34.91057532150454
2669,SYNTOFARMA S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,106882521,8893845,66126769,32094872,34031897,16.436789501640835,8.321140741057183,48.53536999516791,13.449689338367643,26.13385025230889
2670,MEJIA ACEVEDO S.A.S.,ANTIOQUIA,ANTIOQUIA,ITAGUI-ANTIOQUIA,CONSTRUCCIÓN,106860862,1233067,45844432,24764850,21079582,-5.126093649112389,1.153899544624673,54.01931907456068,2.689676687454651,5.849579939488363
2671,EXTRACTORA MARIA LA BAJA S.A.,CARIBE,ATLÁNTICO,BARRANQUILLA-ATLANTICO,MANUFACTURA,106838538,1501101,56219396,30745879,25473517,22.296883662432908,1.4050182903101875,54.689095201236235,2.670076711603234,5.892790540073442
2672,COMERCIALIZADORA INTERNACIONAL GEMOLOGIA Y TECNOLOGIA SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,106781398,337585,8836409,4637516,4198893,-11.355324722869682,0.3161458890058735,52.48190752600972,3.820386765709917,8.039857171878397
2673,AGRICOLA HIMALAYA SA,PACÍFICO,VALLE DEL CAUCA,YUMBO-VALLE,AGROPECUARIO,106779393,10168821,81365955,26251056,55114899,3.5423756659954155,9.523205474674313,32.26294830559047,12.497636142782321,18.450221599789195
2674,IMPORTADORA NIPON S.A.,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,COMERCIO,106750357,1529754,57788773,46489190,11299583,17.3565902865259,1.433020031961111,80.44675044406982,2.6471473966059116,13.538145611214148
2675,CHALVER SA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,106742283,11592129,136679947,36906714,99773233,-0.4627079584601364,10.859922304640984,27.002288784908586,8.481221462574903,11.618475869174251
2676,INMOBILIARIA SAN NICOLAS S.A.,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,SERVICIOS,106733488,12888699,165196554,87413974,77782580,648.8930490359817,12.075590558794442,52.91513163161987,7.802038655116256,16.570161339467013
2677,OCELOTE MINERALS S.A.S.,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,MINERO,106708022,121750313,391675352,449094266,-57418914,-26.63707862950738,114.0966824406135,114.65982316906171,31.08449698923102,-212.03868989929
2678,ASSISPREX SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,106580592,8522272,39227811,10854690,28373121,46.80607647609191,7.996082438723928,27.670904196005225,21.725076629945015,30.036427786707005
2679,SERVICONI LTDA  SERVICIOS PRIVADOS DE SEGURIDAD Y VIGILANCIA,CARIBE,ATLÁNTICO,08001 - BARRANQUILLA-ATLANTICO,SERVICIOS,106576968,3734237,51377466,12344353,39033112,8.404873634444217,3.5037936151458164,24.02678442724287,7.268238959079842,9.566844170662078
2680,CORPORACION COLOMBIANA DE LOGISTICA S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,"BOGOTÁ, D.C.",SERVICIOS,106522668,2227837,139406313,64577434,74828879,11.806033020830773,2.0914205791390805,46.32317763113066,1.5980890334571864,2.97724224894509
2681,PANDORA JEWELRY COLOMBIA S.A.S.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,106462298,14297370,131071491,84369655,46701836,11.401535740510969,13.429514737696154,64.36918841489336,10.908070008908345,30.614149730644424
2682,SKANDIA HOLDING DE COLOMBIA S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,106383974,100308469,731300887,82629585,648671302,3.8433721710412345,94.28907872909504,11.298986021878024,13.716442955715982,15.463682251816344
2683,CENTRAL DE HIERROS LTDA,CARIBE,ATLÁNTICO,BARRANQUILLA-ATLANTICO,COMERCIO,106356364,523910,100363514,37524703,62838811,-4.368788282621687,0.4925986375389817,37.388789515679974,0.5220124118013644,0.8337363353358166
2684,INVERSIONES ALZATE LOPEZ S.A.S.,ANTIOQUIA,ANTIOQUIA,ITAGUI-ANTIOQUIA,MANUFACTURA,106321024,-3691291,39447913,36055326,3392587,6.271659751328911,-3.4718354480859777,91.39983146890432,-9.357379692051136,-108.80460840060992
2685,CARVAJAL PROPIEDADES E INVERSIONES S.A.,PACÍFICO,VALLE DEL CAUCA,CALI-VALLE,SERVICIOS,106282937,6234167,663808981,429884012,233924969,-3.6570703825751965,5.8656329754982215,64.7601982354017,0.9391507464404132,2.6650284604718704
2686,SINCROMOTORS S A S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,106273309,637080,48852779,30879482,17973297,47.113592991791435,0.599473194158281,63.20926389878455,1.304081391152794,3.5445917351724616
2687,LABORATOTIOS RETY DE COLOMBIA S.A.S,CARIBE,ATLÁNTICO,BARRANQUILLA-ATLANTICO,MANUFACTURA,106261465,3433533,90321556,32221738,58099818,8.48640176516152,3.231211803827474,35.67447177282907,3.8014546605020842,5.9097138651966175
2688,BRILLASEO SAS,PACÍFICO,VALLE DEL CAUCA,CALI-VALLE,SERVICIOS,106218439,1729999,33903086,19337294,14565792,45.26613223115811,1.6287181550465073,57.03697297644232,5.102777369588125,11.877136512727905
2689,FACELEC LTDA FABRICA COLOMBIANA DE CONDUCTORES ELECTRICOS,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,MADRID-CUNDINAMARCA,MANUFACTURA,106167396,8307001,86658341,12180889,74477452,-15.832183380270509,7.824436986285319,14.056222239472596,9.585922029132776,11.153712669976947
2690,BAUER & CO S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,106137566,4360285,70084528,10725601,59358927,1.481923435764509,4.108144895653627,15.303807139858316,6.221465884738498,7.345626378994351
2691,ALCA LTDA,CENTRO - ORIENTE,SANTANDER CO,BUCARAMANGA-SANTANDER,COMERCIO,106051215,3446119,92437481,54821997,37615484,15.023561175857264,3.249485637670441,59.3071083362819,3.728053775069877,9.16143734851318
2692,DISTRIBUCIONES ELECTRICAS AC S A S,PACÍFICO,NARIÑO,PASTO-NARINO,COMERCIO,106020598,515573,72357938,48048148,24309790,-0.27269460427056025,0.48629512540572545,66.40342349169762,0.7125313604154945,2.120845140990523
2693,CONCESIONARIA ALTERNATIVAS VIALES S A S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,"BOGOTÁ, D.C.",CONSTRUCCIÓN,106000437,-26748441,1048462571,986194896,62267676,45.49390252892485,-25.234274270020222,94.06104931904146,-2.551206093555437,-42.95718536211308
2694,MODAS Y DISEÑOS SA,CARIBE,ATLÁNTICO,PUERTO-COLOMBIA-ATLANTICO,COMERCIO,105973992,7302722,103190835,47524547,55666288,11.896845321547605,6.89105115526836,46.05500769520859,7.076909494917838,13.118751514381561
2695,T.D.M. TRANSPORTES S.A.S.,ANTIOQUIA,ANTIOQUIA,GIRARDOTA,SERVICIOS,105956192,6337360,169616653,79386776,90229877,18.405712967450157,5.981113402036947,46.803644922765926,3.7362840781913085,7.023571582614481
2696,LIFTIT CARGO SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,"BOGOTÁ, D.C.",SERVICIOS,105898064,4872679,47367752,37778001,9589751,32.64659353163989,4.601291861199653,79.75468415727222,10.286912074695882,50.81131929285755
2697,SEGURIDAD EL PENTAGONO COLOMBIANO  SEPECOL LTDA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,"11001 - BOGOTA-BOGOTA, D.C.",SERVICIOS,105759095,3317021,29888008,16738004,13150004,-11.287430622356293,3.1363931395214752,56.00240738693593,11.0981668634457,25.224486623730304
2698,SOCIEDAD DE INVERSIONES DE LA COSTA PACIFICA S.A,CARIBE,ATLÁNTICO,BARRANQUILLA-ATLANTICO,COMERCIO,105657232,-9164976,154940464,116860545,38079919,-10.46017851942052,-8.674253362987969,75.422870167731,-5.915159773885794,-24.067740270140806
2699,OPERADORA DE ESTACIONES DE COMBUSTIBLES Y DERIVADOS SAS,PACÍFICO,VALLE DEL CAUCA,CALI-VALLE,COMERCIO,105523064,-1108742,35281565,19344494,15937071,-2.3288514851585953,-1.050710582096062,54.82890002186694,-3.142553341950676,-6.956999815085219
2700,MEGATOYS S.A.S,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,COMERCIO,105520723,3454714,106660556,89250139,17410417,66.95431702663993,3.2739673324641645,83.67679894711968,3.238979928062629,19.842798710679936
2701,PISENDE S.A.S,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,COMERCIO,105497259,61916,29779296,28175478,1603818,9.952787860229805,0.058689676477755685,94.61431861921787,0.20791626504535232,3.860537791694569
2702,ESMERALDAS MINING SERVICES S.A.S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MINERO,105427571,2342612,56192972,57971885,-1778913,-13.150958060584497,2.222010786912657,103.16572150695286,4.168870085746666,-131.68783408744554
2703,SOLUCIONES INTEGRALES UNION SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,105287038,9630501,136733457,66148045,70585412,5.287038,9.146900874920615,48.377366045824466,7.043265936002774,13.643755454739004
2704,ERICSSON DE COLOMBIA S.A.S.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,105286135,-1337745,145048913,44124738,100924175,-27.858814524219433,-1.2705804045328477,30.420591983340127,-0.9222716477716728,-1.3254951056077495
2705,CONSTRUCTORA JIMENEZ SA,CARIBE,MAGDALENA,SANTA-MARTA-MAGDALENA,CONSTRUCCIÓN,105248667,12693069,369942347,262665300,107277047,-1.0921259153687275,12.06007578224245,71.00168502742402,3.4310938185187005,11.832045488724162
2706,HL INFRAESTRUCTURA SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,105245281,24035,98766914,70696803,28070111,73.51891176325162,0.022837128440941688,71.57943904170175,0.024335072370490384,0.08562488406262447
2707,"DISEÑO, INGENIERIA, CONSULTORIA Y OUTSOURCING SA",BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,105241767,7617989,54530554,32574425,21956129,4.5759258058386765,7.238560523218886,59.73609767470912,13.970129480070934,34.696412104337696
2708,MONDI CARTAGENA SAS,CARIBE,BOLÍVAR,CARTAGENA-BOLIVAR,MANUFACTURA,105218018,-62644,139048373,110757690,28290683,32.51389038602683,-0.05953733133425874,79.65407117708597,-0.04505194749743674,-0.22142979015388212
2709,SOCIEDADE DE INVERSIONES LA MONTAÑA S.A.S,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,SERVICIOS,105214292,86497930,127092086,22732553,104359533,2581.952706161128,82.21119807563785,17.886678640242003,68.05925744267036,82.88455066198888
2710,METROPOLI SA,CARIBE,ATLÁNTICO,PUERTO-COLOMBIA-ATLANTICO,CONSTRUCCIÓN,105183489,6593877,196470505,174244545,22225960,1477.965518141501,6.268927816227887,88.68738083612092,3.3561663619686835,29.667456433827834
2711,EXTRUSA DE COLOMBIA S.A.,CARIBE,BOLÍVAR,CARTAGENA-BOLIVAR,MANUFACTURA,105116075,9629964,120610587,15192038,105418549,-4.598335874008758,9.16126672347688,12.595940686367774,7.984343861953014,9.134980600046012
2712,AUTOSUPERIOR S.A.S,PACÍFICO,VALLE DEL CAUCA,YUMBO-VALLE,COMERCIO,105096060,1907170,54023923,37234613,16789310,40.936370756958866,1.8146921968340204,68.92245311396582,3.5302323379958915,11.35943049476125
2713,PLASMAR SA,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,MANUFACTURA,104952178,3338399,66025056,43120790,22904266,-6.282751634541784,3.1808763416038874,65.3097363522115,5.0562607625808,14.575446338249826
2714,INVERSIONES BONANZA J Y C SAS,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,COMERCIO,104792323,7525892,69351556,43201197,26150359,-20.01712690043745,7.181720744944265,62.293046460269764,10.851799777931442,28.77930662443296
2715,CAMPESA S.A,CENTRO - ORIENTE,SANTANDER CO,BUCARAMANGA-SANTANDER,COMERCIO,104669753,317614,58088900,43403223,14685677,16.486059244502155,0.3034439185119697,74.71861749835168,0.5467722749096644,2.1627467361565964
2716,SUPERAGRO S A S,PACÍFICO,VALLE DEL CAUCA,BUGA-VALLE,COMERCIO,104665072,3334935,33697163,12348379,21348784,21.770589811469378,3.186292175865507,36.645159119181635,9.896782705416477,15.621194162627717
2717,DISTRIALGUSTO SAS,CENTRO - ORIENTE,SANTANDER CO,GIRON-SANTANDER,COMERCIO,104656214,1369313,43369357,28905172,14464185,12.680338669100804,1.3083914921669153,66.64883687346345,3.157328341298673,9.466921226463848
2718,UNIDAD DE INFRAESTRUCTURA Y CONSTRUCCIONES ASOCIADAS SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,CONSTRUCCIÓN,104530195,1959566,692156116,434435939,257720177,-41.95638555529739,1.874641102506314,62.76559997918157,0.2831104074214379,0.7603463658959073
2719,COOLECHES SAS,CENTRO,TOLIMA,ALVARADO-TOLIMA,MANUFACTURA,104507718,8461381,51389108,18056109,33332999,-13.126179427642223,8.09641733828692,35.13606229553547,16.465319849490285,25.384397605507985
2720,GRUPO ALV S.A.S.,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,COMERCIO,104485579,6069388,41805537,16785454,25020083,31.995938966608588,5.808828412579309,40.15126991431781,14.518143852571491,24.25806501121519
2721,EMPAQUES Y SERVICIOS SUPERIORES S.A.S,ANTIOQUIA,ANTIOQUIA,LA-ESTRELLA-ANTIOQUIA,SERVICIOS,104461695,6440417,45889916,30676815,15213101,43.646742171977756,6.16533840466594,66.84870593356501,14.034492893820072,42.33467588232011
2722,FILTROS PARTMO SAS,CENTRO - ORIENTE,SANTANDER CO,BUCARAMANGA-SANTANDER,MANUFACTURA,104387703,59889,76275707,18576711,57698996,8.024557122684861,0.05737170018962866,24.354688708424558,0.07851647969647794,0.10379556691073101
2723,C.I. FRUSAMA S.A.S,CARIBE,MAGDALENA,SANTA-MARTA-MAGDALENA,COMERCIO,104385674,1321747,11948214,7400351,4547863,31.668464869009235,1.2662149405674192,61.93688027348689,11.062297678966914,29.06303466045481
2724,SOCIEDAD CENTRAL GANADERA S.A.,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,MANUFACTURA,104354965,10919561,62400147,16202218,46197929,17.87216404566725,10.46386341081136,25.965031781095004,17.499255250151894,23.63647296830124
2725,DISTRIBUIDORA CARTONERA NACIONAL SAS,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,FUNZA-CUNDINAMARCA,COMERCIO,104354441,395938,54672651,51800478,2872173,8.01561179928268,0.3794165310128009,94.74660008712583,0.7241975517155734,13.785311678648885
2726,PJ COL SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,104349008,-2691774,98525180,68284249,30240931,1.274728544266804,-2.5795875318718893,69.30639355340432,-2.7320670715851523,-8.901095009277327
2727,STRACON GYM INTERNATIONAL S.A.C. SUCURSAL COLOMBIA,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,MINERO,104328374,18253732,58910229,22026273,36883956,24.251830766059314,17.49642144331704,37.38955589529282,30.98567483076666,49.48962632967028
2728,OILRED S.A,ANTIOQUIA,ANTIOQUIA,ITAGUI-ANTIOQUIA,COMERCIO,104328262,4194256,25568886,13359759,12209127,48.811523421481105,4.020249086484351,52.25006283026957,16.403749463312558,34.35344722026399
2729,COVINOC S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,104294225,2183775,69569881,22122224,47447657,7.213533732931287,2.0938599428683613,31.79856524406014,3.138966128172621,4.602492805914526
